"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.065,0.543,-0.36,0.46,0.13,0.8
"ClusIPW",9.635,0.418,-0.12,-0.92,-0.21,-0.32
"addIPW",22.29,0.744,-0.32,0.14,0.65,0.68
"Oracle",22.838,0.721,0,0.2,-0.1,0.98
