"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.015,0.457,-0.49,0.3,0.82,0.02
"ClusIPW",13.32,0.189,-0.46,0.53,-0.53,-0.47
"addIPW",22.348,0.689,-0.37,0.16,0.6,0.7
"Oracle",22.762,0.724,0,0.2,-0.1,0.98
