"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.32,0.579,0.42,0.29,-0.83,0.25
"ClusIPW",11.621,0.119,-0.42,0.39,-0.58,-0.58
"addIPW",21.847,0.538,-0.28,0.27,-0.2,0.9
"Oracle",22.829,0.722,0,0.2,-0.1,0.98
