"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.882,0.383,-0.32,0.42,-0.56,0.64
"ClusIPW",20.746,0.689,0.28,0.69,0.64,0.17
"addIPW",21.165,0.502,-0.45,0,0,0.89
"Oracle",22.836,0.719,0,0.2,-0.1,0.98
