"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",11.053,0.258,-0.41,0.11,0.77,-0.48
"ClusIPW",21.749,0.87,0.49,0.43,0.55,0.53
"addIPW",21.991,0.751,-0.34,0.11,0.71,0.61
"Oracle",22.887,0.723,0,0.2,-0.1,0.98
