"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.28,0,-1,0,0,0
"ClusIPW",13.512,0.199,-0.48,0.55,-0.5,-0.47
"addIPW",20.36,0.532,0.22,0.42,-0.75,0.46
"Oracle",22.823,0.722,0,0.2,-0.1,0.98
