"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.212,0,-1,0,0,0
"ClusIPW",19.176,0.458,-0.32,0.75,-0.22,0.53
"addIPW",21.893,0.781,-0.31,0.11,0.74,0.59
"Oracle",22.839,0.72,0,0.2,-0.1,0.98
