"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.565,0.244,-0.75,0.52,0.32,-0.27
"ClusIPW",16.235,0.355,-0.34,0.81,-0.07,-0.48
"addIPW",21.201,0.95,0.11,0.15,0.74,0.64
"Oracle",22.722,0.72,0,0.2,-0.1,0.98
