"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.135,0.459,-0.02,0.66,-0.64,0.39
"ClusIPW",16.156,0.272,-0.55,0.55,-0.55,0.3
"addIPW",22.17,0.757,-0.31,0.15,0.71,0.61
"Oracle",22.782,0.719,0,0.2,-0.1,0.98
