"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.016,0.501,-0.38,0.37,-0.09,0.84
"ClusIPW",16.09,0.312,-0.44,0.75,-0.48,-0.13
"addIPW",21.56,0.494,-0.48,0.15,0.08,0.86
"Oracle",22.82,0.72,0,0.2,-0.1,0.98
