"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.102,0.328,0.23,0.11,-0.96,0.15
"ClusIPW",13.902,0.149,-0.67,0.34,-0.54,0.37
"addIPW",22.127,0.731,-0.34,0.15,0.69,0.62
"Oracle",22.803,0.719,0,0.2,-0.1,0.98
