"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.2,0,-1,0,0,0
"ClusIPW",20.901,0.476,-0.38,0.31,-0.19,0.85
"addIPW",21.101,0.499,-0.45,0,0,0.89
"Oracle",22.794,0.719,0,0.2,-0.1,0.98
