"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.479,0.632,0.2,0.52,-0.39,0.74
"ClusIPW",21.288,0.685,0.05,0.61,0.57,0.55
"addIPW",22.128,0.736,0.46,0.4,-0.46,0.64
"Oracle",22.947,0.723,0,0.2,-0.1,0.98
