"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.95,0.452,0.45,0.34,-0.76,-0.32
"ClusIPW",18.242,0.367,-0.42,0.52,-0.48,0.57
"addIPW",21.889,0.528,-0.36,0.21,-0.09,0.91
"Oracle",22.824,0.722,0,0.2,-0.1,0.98
