"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.473,0.478,-0.16,0.58,0.66,-0.45
"ClusIPW",20.492,0.676,0.47,0.78,0.41,0.07
"addIPW",20.24,0.695,0.58,0.68,0.41,-0.18
"Oracle",22.855,0.722,0,0.2,-0.1,0.98
