"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.016,0.219,-0.76,0.5,0.26,-0.32
"ClusIPW",21.446,0.775,0.37,0.57,0.54,0.5
"addIPW",21.125,0.821,0.87,0.41,-0.26,0.04
"Oracle",22.888,0.722,0,0.2,-0.1,0.98
