"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.714,0.547,0.07,0.95,0.01,0.29
"ClusIPW",21.583,0.913,0.54,0.36,0.54,0.54
"addIPW",21.429,0.645,0.27,0.53,-0.4,0.7
"Oracle",22.812,0.722,0,0.2,-0.1,0.98
