"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.221,0,-1,0,0,0
"ClusIPW",10.356,0.052,-0.58,0.31,-0.58,-0.48
"addIPW",21.093,0.499,-0.45,0,0,0.89
"Oracle",22.84,0.723,0,0.2,-0.1,0.98
