"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.946,0.43,0.34,0.53,-0.67,-0.4
"ClusIPW",10.722,0.577,0.23,-0.56,0.56,-0.56
"addIPW",21.259,0.749,0.61,0.67,0.32,0.28
"Oracle",22.831,0.72,0,0.2,-0.1,0.98
