"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",11.037,0.355,0.45,-0.01,-0.84,-0.3
"ClusIPW",13.201,0.184,-0.5,0.53,-0.49,-0.48
"addIPW",19.253,0.745,-0.34,-0.09,0.68,0.64
"Oracle",22.807,0.722,0,0.2,-0.1,0.98
