"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.063,0.203,-0.83,0.41,0.38,-0.1
"ClusIPW",8.599,0.498,0.19,-0.01,0.23,-0.95
"addIPW",22.159,0.734,-0.31,0.2,0.72,0.59
"Oracle",22.689,0.718,0,0.2,-0.1,0.98
