"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.639,0.36,0.33,0.31,-0.84,-0.31
"ClusIPW",18.436,0.396,-0.13,0.51,-0.73,0.45
"addIPW",20.434,1,1,0,0,0
"Oracle",22.864,0.721,0,0.2,-0.1,0.98
