"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.102,0.312,-0.52,0.31,-0.38,0.7
"ClusIPW",17.254,0.358,-0.45,0.78,-0.41,0.15
"addIPW",21.074,0.5,-0.45,0,0,0.89
"Oracle",22.825,0.717,0,0.2,-0.1,0.98
