"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.202,0,-1,0,0,0
"ClusIPW",14.459,0.717,0.48,-0.72,0.34,0.37
"addIPW",21.598,0.588,-0.46,0.25,0.56,0.64
"Oracle",22.851,0.721,0,0.2,-0.1,0.98
