"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.915,0.343,0.16,0.47,-0.81,-0.31
"ClusIPW",12.611,0.655,0.47,-0.73,0.45,-0.21
"addIPW",19.377,0.536,0.43,0.27,-0.86,0.1
"Oracle",22.845,0.721,0,0.2,-0.1,0.98
