"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.379,0.557,-0.36,0.38,0.85,0.09
"ClusIPW",11.679,0.116,-0.53,0.41,-0.53,-0.53
"addIPW",16.101,0.615,0.64,0.24,-0.23,-0.69
"Oracle",22.89,0.721,0,0.2,-0.1,0.98
