"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.59,0.36,0.23,0.48,-0.63,-0.56
"ClusIPW",22.037,0.814,0.63,0.35,-0.44,0.54
"addIPW",22.145,0.705,-0.38,0.13,0.68,0.61
"Oracle",22.832,0.721,0,0.2,-0.1,0.98
