"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.263,0,-1,0,0,0
"ClusIPW",10.158,0.42,-0.26,-0.91,-0.31,0.08
"addIPW",22.066,0.617,0.13,0.09,-0.63,0.76
"Oracle",22.891,0.723,0,0.2,-0.1,0.98
