"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.297,0.302,0.31,0.26,-0.68,-0.61
"ClusIPW",16.153,0.288,-0.51,0.63,-0.57,0.14
"addIPW",20.506,1,1,0,0,0
"Oracle",22.819,0.719,0,0.2,-0.1,0.98
