"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.704,0.327,-0.48,0.47,-0.48,0.57
"ClusIPW",8.018,0.255,-0.35,-0.61,-0.37,-0.61
"addIPW",17.891,0.33,-0.08,0.23,-0.84,0.49
"Oracle",22.853,0.719,0,0.2,-0.1,0.98
