"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.838,0.276,-0.8,0.56,0.19,0.07
"ClusIPW",18.521,0.609,0.36,0.56,0.49,-0.56
"addIPW",21.848,0.639,-0.36,0.31,0.59,0.65
"Oracle",22.843,0.721,0,0.2,-0.1,0.98
