"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.235,0,-1,0,0,0
"ClusIPW",17.609,0.313,-0.47,0.39,-0.5,0.62
"addIPW",21.222,0.501,-0.45,0,0,0.89
"Oracle",22.696,0.72,0,0.2,-0.1,0.98
