"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.537,0.515,-0.47,0.4,0.74,0.27
"ClusIPW",17.65,0.343,-0.48,0.57,-0.47,0.47
"addIPW",20.987,0.669,0.26,0.76,0.4,0.44
"Oracle",22.759,0.721,0,0.2,-0.1,0.98
