"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.246,0,-1,0,0,0
"ClusIPW",12.857,0.169,-0.5,0.5,-0.5,-0.5
"addIPW",20.56,1,1,0,0,0
"Oracle",22.76,0.718,0,0.2,-0.1,0.98
