"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.245,0,-1,0,0,0
"ClusIPW",13.899,0.211,-0.5,0.58,-0.52,-0.39
"addIPW",21.78,0.539,-0.36,0.26,-0.02,0.9
"Oracle",22.901,0.723,0,0.2,-0.1,0.98
