"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.1,0.363,-0.7,0.35,0.49,0.38
"ClusIPW",20.713,0.551,-0.41,0.49,0.45,0.63
"addIPW",21.411,0.605,-0.47,0.17,0.69,0.52
"Oracle",22.859,0.723,0,0.2,-0.1,0.98
