"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.995,0.486,0.33,0.36,-0.86,0.15
"ClusIPW",21.377,0.641,0.37,0.48,-0.56,0.56
"addIPW",18.271,0.475,-0.18,0.89,0.36,-0.2
"Oracle",22.842,0.723,0,0.2,-0.1,0.98
