"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.332,0.442,-0.55,0.39,0.73,0.12
"ClusIPW",12.84,0.168,-0.5,0.5,-0.5,-0.5
"addIPW",21.089,0.501,-0.45,0,0,0.89
"Oracle",22.88,0.722,0,0.2,-0.1,0.98
