"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.871,0.642,0.38,0.79,-0.05,0.47
"ClusIPW",17.621,0.415,-0.19,0.93,-0.26,-0.18
"addIPW",21.273,0.499,-0.42,0.28,-0.02,0.86
"Oracle",22.777,0.722,0,0.2,-0.1,0.98
