"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",11.875,0.267,-0.44,0.13,0.78,-0.42
"ClusIPW",13.997,0.228,-0.49,0.61,-0.41,-0.46
"addIPW",20.797,0.557,-0.27,0.58,0.15,0.75
"Oracle",22.861,0.722,0,0.2,-0.1,0.98
