"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.652,0.614,0.63,0.47,-0.61,-0.11
"ClusIPW",15.692,0.728,0.53,-0.38,-0.56,0.5
"addIPW",18.707,0.758,-0.34,-0.11,0.75,0.55
"Oracle",22.854,0.722,0,0.2,-0.1,0.98
