"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.203,0,-1,0,0,0
"ClusIPW",11.033,0.085,-0.54,0.36,-0.54,-0.54
"addIPW",21.133,0.499,-0.45,0,0,0.89
"Oracle",22.751,0.72,0,0.2,-0.1,0.98
