"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.787,0.492,-0.46,0.6,0.28,0.59
"ClusIPW",15.163,0.239,-0.58,0.58,-0.58,0.08
"addIPW",21.133,0.499,-0.45,0,0,0.89
"Oracle",22.818,0.722,0,0.2,-0.1,0.98
