"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.682,0.577,0.52,0.35,-0.78,0.03
"ClusIPW",21.845,0.879,0.55,0.41,0.35,0.64
"addIPW",20.518,1,1,0,0,0
"Oracle",22.743,0.719,0,0.2,-0.1,0.98
