"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.29,0.408,0.41,0.34,-0.56,-0.63
"ClusIPW",13.937,0.201,-0.56,0.56,-0.56,-0.21
"addIPW",21.388,0.485,-0.43,0.2,-0.07,0.88
"Oracle",22.814,0.72,0,0.2,-0.1,0.98
