"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.968,0.491,0.36,0.35,-0.86,0.11
"ClusIPW",21.078,0.616,0.07,0.71,0.02,0.71
"addIPW",21.797,0.729,-0.36,0.08,0.67,0.64
"Oracle",22.865,0.72,0,0.2,-0.1,0.98
