"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.465,0.415,-0.38,0.43,-0.38,0.72
"ClusIPW",15.717,0.266,-0.55,0.6,-0.56,0.15
"addIPW",21.97,0.705,-0.35,0.08,0.59,0.73
"Oracle",22.866,0.722,0,0.2,-0.1,0.98
