"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.683,0.387,0.32,0.32,-0.88,-0.15
"ClusIPW",12.855,0.17,-0.5,0.5,-0.5,-0.5
"addIPW",15.133,0.444,-0.27,-0.24,-0.47,0.81
"Oracle",22.835,0.72,0,0.2,-0.1,0.98
