"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.925,0.203,-0.47,0.39,-0.73,0.31
"ClusIPW",13.708,0.194,-0.55,0.55,-0.55,-0.29
"addIPW",15.328,0.245,-0.13,0.01,-0.83,0.54
"Oracle",22.917,0.724,0,0.2,-0.1,0.98
