"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.116,0.458,-0.09,0.97,0,-0.21
"ClusIPW",9.919,0.403,-0.28,-0.89,-0.35,0.02
"addIPW",22.43,0.668,0.23,0.17,-0.66,0.7
"Oracle",22.832,0.721,0,0.2,-0.1,0.98
