"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.787,0.28,-0.78,0.41,0.1,0.46
"ClusIPW",8.103,0.148,-0.49,-0.46,-0.63,-0.4
"addIPW",21.836,0.752,-0.34,0.13,0.78,0.51
"Oracle",22.822,0.718,0,0.2,-0.1,0.98
