"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.225,0,-1,0,0,0
"ClusIPW",13.795,0.214,-0.48,0.58,-0.47,-0.46
"addIPW",21.092,0.5,-0.45,0,0,0.89
"Oracle",22.885,0.722,0,0.2,-0.1,0.98
