"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.096,0.423,-0.48,0.31,-0.13,0.81
"ClusIPW",19.718,0.573,0.21,0.96,0.15,0.12
"addIPW",21.925,0.535,-0.37,0.22,-0.03,0.9
"Oracle",22.785,0.72,0,0.2,-0.1,0.98
