"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.197,0,-1,0,0,0
"ClusIPW",15.937,0.263,-0.56,0.54,-0.56,0.27
"addIPW",21.125,0.501,-0.45,0,0,0.89
"Oracle",22.8,0.718,0,0.2,-0.1,0.98
