"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.606,0.201,-0.36,0.13,-0.69,0.61
"ClusIPW",11.738,0.121,-0.4,0.39,-0.66,-0.5
"addIPW",19.624,0.582,0.41,0.11,-0.88,0.21
"Oracle",22.849,0.719,0,0.2,-0.1,0.98
