"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.227,0,-1,0,0,0
"ClusIPW",10.478,0.611,0.64,-0.32,-0.19,-0.67
"addIPW",18.753,0.438,0.24,0.23,-0.91,0.26
"Oracle",22.883,0.722,0,0.2,-0.1,0.98
