"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.391,0.354,0.35,0.25,-0.86,-0.27
"ClusIPW",10.524,0.299,-0.51,-0.46,-0.51,0.51
"addIPW",20.414,1,1,0,0,0
"Oracle",22.829,0.72,0,0.2,-0.1,0.98
