"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.056,0.342,0,0.09,-0.86,0.51
"ClusIPW",8.941,0.019,-0.46,-0.2,-0.84,-0.23
"addIPW",15.419,0.512,0.5,0.04,-0.86,-0.12
"Oracle",22.859,0.721,0,0.2,-0.1,0.98
