"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.236,0,-1,0,0,0
"ClusIPW",13.217,0.19,-0.43,0.52,-0.52,-0.52
"addIPW",19.761,0.519,0.26,0.5,-0.75,0.34
"Oracle",22.796,0.72,0,0.2,-0.1,0.98
