"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.806,0.336,-0.71,0.49,0.5,0.08
"ClusIPW",7.966,0.173,-0.5,-0.51,-0.5,-0.5
"addIPW",22.151,0.627,-0.42,0.11,0.51,0.74
"Oracle",22.805,0.72,0,0.2,-0.1,0.98
