"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.224,0,-1,0,0,0
"ClusIPW",8.508,0.339,-0.19,-0.73,-0.25,-0.61
"addIPW",21.843,0.543,-0.41,0.13,0.16,0.89
"Oracle",22.826,0.723,0,0.2,-0.1,0.98
