"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.427,0.4,0.26,0.48,-0.26,-0.79
"ClusIPW",20.04,0.467,-0.34,0.49,-0.25,0.76
"addIPW",21.116,0.501,-0.45,0,0,0.89
"Oracle",22.805,0.72,0,0.2,-0.1,0.98
