"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.728,0.523,-0.38,0.48,0.1,0.78
"ClusIPW",13.537,0.206,-0.46,0.56,-0.47,-0.51
"addIPW",22.319,0.722,-0.34,0.16,0.65,0.66
"Oracle",22.767,0.719,0,0.2,-0.1,0.98
