"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.531,0.356,-0.46,0.68,-0.45,0.35
"ClusIPW",9.569,0.407,-0.08,-0.88,-0.35,-0.31
"addIPW",16.312,0.512,0.48,0.07,-0.87,-0.07
"Oracle",22.721,0.72,0,0.2,-0.1,0.98
